CITY_NAME,STATE_NAME,CRIME_CODE,CRIME_DESCRIPTION,DATE_REPORTED,DATE_OCCURRED,LATITUDE,LONGITUDE,DATE_FORMAT
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/05/22 15:15:00+00,39.3119,-76.5994,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/05/22 16:10:00+00,39.2949,-76.6742,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/05/22 14:01:00+00,39.2902,-76.5897,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/05/22 15:00:00+00,39.3099,-76.6281,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2022/05/10 02:20:00+00,39.2805,-76.6509,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/05/10 03:21:00+00,39.2734,-76.6952,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/05/10 04:10:00+00,39.2971,-76.6672,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/05/10 04:10:00+00,39.2971,-76.6672,MM/DD/YYYY
Baltimore,Maryland,2A,RAPE,,2022/05/10 04:54:00+00,39.2957,-76.5673,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/05/10 05:30:00+00,39.3109,-76.6746,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/05/10 12:00:00+00,39.335,-76.556,MM/DD/YYYY
Baltimore,Maryland,3CO,ROBBERY - COMMERCIAL,,2022/05/10 18:41:00+00,39.2816,-76.6839,MM/DD/YYYY
Baltimore,Maryland,5B,BURGLARY,,2022/05/10 02:00:00+00,39.3014,-76.6071,MM/DD/YYYY
Baltimore,Maryland,6C,LARCENY,,2022/05/10 06:10:00+00,39.2775,-76.5544,MM/DD/YYYY
Baltimore,Maryland,8I,ARSON,,2022/05/10 06:15:00+00,39.3429,-76.6857,MM/DD/YYYY
